userName,score,at,content
Pengguna Google,1,2021-03-21 07:41:17,Parah banget delivery sqmpai kelaparan belum sampai kalau misalnya ga siap bikin aplikasi ga usah takut pada kecewa kalau pengantarannya lama gausah maksain yg penting service mau fasilitasnya banyak kalau servicenya ga bagus ....amsong
Pengguna Google,1,2022-05-26 00:45:53,Aku dpat vocher indmrt dri layanan bank mandiri . Aku ngetes aja dlu vocher ny bisa dgunakan apa tidak .. ya sdh stelah tau bsa . Aku skip untuk blanja karna sisanya harus tf kan ..kbetulan emg blm ad saldo di atm krna kpan hari ku tarik habis dana nya ... trus ktika aku mau belanja. It vocher ga bsa lgi digunakan . Pdhal aku sma skli ga make it vcherny ... Kcewa bngt sih .. tp ya sdh lah blm rejeki ...
Pengguna Google,5,2020-05-23 06:36:35,"Kirimnya cepet, nggak ribet, dan lsg dikonfirmasi kalau hrg kosong, harga jg terjangkau. Enak, praktis, nggak perlu keluar2 dan ngantri di kasir."
Pengguna Google,1,2020-04-13 05:11:22,"Kalu memang long wekend eng bisa terima orderan kasih info dong supaya kita sebagai customer tau,jadi eng perlu tunggu berhari hari ,mau di batal kan juga eng bisa ,tolong di perbaiki sistem nya"
Pengguna Google,5,2022-06-15 11:43:25,Klik indomaret sangat menguntungkan sekali..belanja tidak perlu repot2 keluar rumah. Tinggal klik langsung nyampee rumah belanjaannya. Thx klik indomaret🙏
Pengguna Google,3,2021-10-24 07:06:28,Setiap dimasukkan kode voucher pasti langsung log out dan ada notif klik indomaret telah berhenti. Pakai hp lain juga sama kasusnya. Tolong diperbaiki dong.....
Pengguna Google,4,2021-12-06 16:06:30,"Data harga, data stok di toko dengan data harga,data stok di klik indomart itu selalu tidak sama / tidak syinkron atau tidak update dan jika melakukan transaksi melalui klik indomart ambil di toko tidak langsung di siapkan karena kadang harus nunggu kita memberikan Kode nya dulu baru sibuk nyiapin pesanan ..."
Pengguna Google,1,2021-10-05 08:16:40,"Aplikasi sih lumayan tapi tolong ya karyawan nya diajari sopan santun... Klo costumer komplain tolong dilayani... Pesanan kurang lengkap, di komplain eh tidak ada respon..."
Pengguna Google,5,2021-10-11 05:03:39,"Cara belanja mudah cepat hemat karna harga d klik sringnya lbh murah,,drpd d toko. Saya pernah ada komplain, kemasan rusak dan pas barang datang yg trima putra saya tanpa d cek,cepet banget respons nya. Puasss bgt pelayanannya. Pngiriman cepat bgt,Minggu malam jam 19.45 cek roti utk sarapan anak anak hbs mau kluar dah mager, langsung klik indomaret, dan senin pagi jam 7.30 barang sdh sampe rumah, dr struk terlihat jam7.13 d proses, klikindomaret solusi blanja kebutuhan rumahpun jd gampang tks"
Pengguna Google,1,2022-01-21 12:03:30,Kenapa udah pesen di klik ada tapi pas mau ambil di toko abis suruh cancel bukanyaa klik itu konfirmasi ke toko terus toko nya nerima gitu ? Data nya ngak sesuai stok toko kah ini aplikasinya apa erorr mohon info ?
Pengguna Google,1,2019-11-20 06:30:37,"Kecewa banget Tertipu saya Baru pertama pakai Pikir saya bisa membantu,alhasil rugi bingit Beli popok swety silver pans size L udah dibayar secara online virtual account lainya kok ga muncul ditoko, pas kurirnya ngantar dibilangnya belum bayar Dikomputer blm muncul pembayaran Seumur2 baru kali ini beli online bayar 2kali Biasanya kalau saya pesan online biarpun yg nerima bukan saya sendiri ga pernah kejadian kayak gini Sy pikir sistem online klikindomaret ini bisa dipercaya Up to date 🤦‍♀🤦‍♀"
Pengguna Google,1,2022-01-21 03:55:40,"Mengecawakan bangeet,, belanja di aplikasi bisa d chekout, sudah d bayar pula, giliran di ambil katanya barang tidak ada,, trus uang d kembalikan d aplikasi giliran d tarik ke rekening bank nunggunya 3 hr. Nyesel banget pake aplikasi ini"
Pengguna Google,1,2022-03-01 09:05:33,"Sudh 3 pesanan masuk ,, pas mau ambil barang kosong... anehnya lgi mau d order lgi stock d klik jya masih ada ... cuma d 1 toko doang yg bgini ... klo toko lain kosong yg stock d klik nya kosong ..."
Pengguna Google,5,2021-04-30 07:58:12,"Baru pertama kali pakai klik indomaret, pesanan cepat dproses sesuai wktu yg dpilih .. TAPI tdi ada karyawan indomaret minta no pin yg untuk dksh ke kasir untuk proses pesanan kata nya akhrnya sya tlp cs untuk pastikn .. tolong jga pravasi pelanggan juga iya.. sya di simerah tdk pernah di mintain apa2/di wain .. makasih"
Pengguna Google,1,2022-08-11 11:17:10,"Nyesel gw belanja pake aplikasi ini, belanja 192ribu bayar transfer pake virtual accoun, pas dicek notifikasi pesanan udah diterima ternyata belom sampe ditungguin berjam2 gak ada kabar, ajukan komplain gak di respon boro2 ngasih solusi sueeee nyesel senyesel nyeselnya...."
Pengguna Google,2,2019-03-11 20:44:41,Tampilannya kurang menarik mohon admin IT nya buat semacam punya toko sebelah (Alfamart) pasti banyak yg suka.......dan buat juga untuk Promo bulan berikutnya terimakasi...........
Pengguna Google,1,2022-09-18 10:05:44,"Saya tidak bisa belanja buat luar kota, posisi saya 1 provinsi dan tidak bisa belanja online yg dikirim ke daerah Purwoasri kediri (kondisi kurleb 200m) ada Indomaret terdekat. Mohon solusinya. Terimakasih"
Pengguna Google,3,2023-10-09 04:41:30,"Sebenernya enak buat belanja, cuman seting lokasi, sama untuk tracking pesanan nya susah.. Tampilan jadul juga"
Pengguna Google,3,2020-05-11 21:37:35,"Saya kasih bintang 3 aja,cz gk bisa milih toko,pdhal pengiriman barangnya saya pilih ambil di toko(bukan dikirim kurir) cz yg ditoko yg ada klik Indomaret nya barangnya lagi kosong,klo di toko yg brandingnya dominasi warna merah bisa milih toko & bisa cek stok barang.payah.. payah...payah..."
Pengguna Google,1,2022-02-09 12:09:36,"Beli pampers dr 10hr yg lalu pas lg promo, tiba2 dibatalkan oleh sistem, tapi uang refund nya gak balik2, udah di tlvn cs nya beberapa kali masih jg blm balik, pulsa aja yg habis tlvn cs nya.. Tolong dong lbh diperhatikan lg sistem nya, jd males mau belanja lg"
Pengguna Google,4,2021-07-25 08:01:05,Suka sama aplikasinya. tapi knp barang yg promo ada gratisannya cuma bisa diambil 1 aja free nya.. padahal kan berlaku kelipatan. Harusnya bisa 3 Lah..jgn 1 doank.
Pengguna Google,1,2022-02-16 10:48:13,"Ini yang salah aplikasi klik indomaretnya apa pegawai idm nya. Saya sudah pesen lewat klik udah bayar juga. Udah dateng jauh"" ke tokonya malahan katanya stok nya kosong. Padahal di klik stok ada. Padahal cuma pesen minyak 2L 1 sama daia 1 katanya kosong. Apa malahan di timbun sendiri sama pegawainya. Kalau emang stok kosong di kliknya harusnya juga kosong dong, jangan ngecewain konsumen udah jauh"" dateng ke toko buat ngambil malah katanya kosong trus main cancel aja"
Pengguna Google,1,2024-01-09 10:22:36,"Ketika ada kendala, costumer care nya gak ada tanggapan sama sekali. Termasuk medsos nya juga gak ada tanggapan sama sekali. Saya kasih bintang 1 biar ada perubahan dalam penanganan masalah."
Pengguna Google,3,2020-04-14 01:25:52,Pada aplikasi stok barang ada tapi kenyataanx stoknya kosong..☹ Sangat mengecewakan. Harusnya klo barang kosong diaplikasi juga harusnya stok habis.
Pengguna Google,3,2021-03-11 00:45:51,Mohon dipermudah dengan diberi tau cakupan area yang sudah tercover sama klik Indomaret untuk mempermudah konsumen.. jadi kita tidak bingung masukin alamat eh ternyata belum tercover
Pengguna Google,5,2023-10-31 08:04:05,sejauh ini klikindomaret jd aplikasi yg bs diandalkan utk belañja krn ketepatan waktu pengiriman dan metode pembayaran yg beragam. utk pemesanan food/ point coffee mohon jg disediakan pembayaran COD.
Pengguna Google,1,2022-08-12 07:37:57,"Aplikasi sampahhh. Cb pakai bt beli gas 2x disini selalu dicancel indomaretnya, alasan indomaretnya macem², pertama tdk bs proses krn sistem komputernya, terakhir katanya tdk bs cetak struk krn brng termasuk non category. Indomaret ga blm niat jualan online...klo ga siap ga usah gaya²an bikin aplikasi. Proses belanjaan disini lebih lama, butuh waktu berjam² dibanding warung tradisionsal. Saldo sy tarik kmbli, aplikasi lgsg uninstall,,,bye²"
Pengguna Google,3,2023-12-14 03:18:09,"pengiriman lambat, pesan pagi di antar sore., paket belum nyampe status nya sudah sampai.. kadang ada enak nya,kadang ada. juga rygi nya.."
Pengguna Google,3,2020-06-08 07:07:24,"3 kali pesan barang berbeda ternyata di toko gak ada dan diganti se enaknya dengan barang lain. Pas memberi barang juga gak dikasih tahu waktu kurirnya dah ilang baru nyadar, tanya ke toko bilangnya karna stok di toko habis trus terpaksa ganti. Lha itu barang yang gak cocok sama kebutuhan saya mau saya apain? Ini kalo ternyata di toko barangnya gak ada emang gak ada kebijakan ya dari indomaret? Kok se enaknya ganti"
Pengguna Google,5,2020-01-16 04:09:05,Menyenangkan belanja pakai klik Indomaret. Gak susah lg ... apalagi cuaca sekarang tidak menentu. Tinggal klick aja. Makasih hidup jadi mudah dan praktis. Trimakasih Indomaret kukasih rating 5. Buatmu
Pengguna Google,4,2020-04-14 03:04:41,"Pengirimannya terlalu lama, bingung diantar tidak pesanan, mau dibatalin nanti barangnya dtg semeatinya ada info pengantaran akan dikirim atau tidak. Tks"
Pengguna Google,1,2023-02-27 14:41:21,"Setiap pembelian di point coffe,,selalu tidak mendapat kan stamp.. kasir ber'alasan karena menggunakan kupon... Pembelian kedua saya mencoba membeli tanpa kupon,,tetap tidak mendapatkan Stam..entah aplikasi nya yg eror,,,atau stamp nya nyasar ke nomer org Laen..."
Pengguna Google,1,2023-10-30 05:36:28,"Aplikasinya banyak menjebak promo belanja online harusnya di tagline dalam gambar produk ""belanja online"" jadi orang tidak tertipu, promo online dgn belanja langsung nggak jelas keterangannya.. aplikasi ini bikin orang jadi BOTOL.."
Pengguna Google,1,2020-04-02 11:32:08,Pesan masker dr tgl 23 maret hingga skrg tgl 2 april blm ada pengiriman. Udh 10 hari woi ga dikirim2. Statusnya masih aja pembayaran lunas. Ini gimana uangnya melayang ga jelas. Cs di tlp gaada respon
Pengguna Google,1,2020-05-23 09:25:54,Buruuukkkk. Pesanan menggunakan ekpress yang diinformasikan cepat sampai tp sampai skrg blm sampai juga .. tidak ada nya call center 24jam
Pengguna Google,4,2021-03-10 22:39:29,"Sangat memudahkan tuk belanja online ,, apa lagi tuk dikirim ke ortu saudara dan teman2.. cuman kadang lama sampe ke penerimanya .. tapi masih ok lah memudahkan buat kita2 yg penting sampe ...ok ... makasih Indomaret semoga tetap jaya n sukses yah ."
Pengguna Google,5,2022-07-24 07:06:16,"Sangat Membantu, proses pengirimannya sangat cepat... Rekomendasi bgt Kasirnya juga responsif dan grecep Secara belanja Marketplace Gak sampe 1 jam pengirim dan sampe Terima kasih indomaret...Sukses selalu"
Pengguna Google,2,2021-09-16 11:29:53,Kalau bisa harga2 produk di KLIK dan Indomaret toko jangan beda. Kn jadi bingung.....tidak membantu dan KL bisa utk pembayaran memakai shopeepay😕
Pengguna Google,1,2024-02-16 00:16:45,aplikasinya lambat sekarang perolehan kupon promonya sangat lambat masuknya tolong untuk diperbaiki aplikasinya agar kenyamanan konsumen untuk berbelanja tetap terjaga . terimakasih
Pengguna Google,5,2022-01-16 18:17:59,"Kepada Yth PT. INDOMARCO PRISMATAMA. mohon di aktifkan juga dong voucher berbarcode melalui aplikasi klik Indomaret, karena tidak semua orang bisa ke Toko langsung dengan berbagai kendala, apalagi seperti saya hanya IRT yang punya anak kecil cuma bisa belanja online karena susah mau langsung ke Toko tidak ada yang jagain anak-anak, mohon pertimbangannya terima kasih🙏🏻🙏🏻 Salam, Pelanggan setia klik Indomaret"
Pengguna Google,2,2022-01-14 05:06:29,Kenapa ya saya pesan yg lewat klik yg harusnya dapet 8 stamp dari Pepsodent tapi gak dapet2 ..trus saya belanja masukin nomer member biasanya dapet celengan ayam di poin indomaret tapi gak pernah dapet2 lagi..
Pengguna Google,3,2023-08-08 02:45:41,"Dalam hal beli bagi costumer baik dan lebih simpel. Namun saya ada kendala penarikan saldo klik ke bank. Pelayanan nya ngg gercep, respon lambat. Lebih dari 15 menit ngg ada tanggapan. Tidak sesuai dengan proses refused yang tertera. Jadi saya kasih 3 stars"
Pengguna Google,5,2023-11-13 06:43:38,Selama ini bagus² aja sih..cuma kadang kalo pesan ambil ke toko meski pesenan sudah diambil tapi di aplikasinya belum diproses..gatau deh itu aplikasinya yg lelet ato emang kasirnya yg belum nyelesaiin pesenannya
Pengguna Google,1,2022-10-26 11:57:47,"Mau belanja jd susah barang2 nya ga lengkap pas abis di update cuman beberapa barang aja yg tersedia,, jd di uninstall aja lah ga bisa di pergunakan...!!! Coba Apk merah yg logonya ada lebah nya aja lah semoga tidak mengecewakan seperti indomaret ini."
Pengguna Google,1,2022-07-19 11:15:42,Niat jualan gak sih saya pesan udah dua kali di batalin terus padahal butuh banget dan banyak beli nya juga tolong di tingkatkan atas pesanan yang di batalkan tanpa ada nya konfirmasi dari pembeli
Pengguna Google,1,2023-02-17 12:00:56,Pesanan sya d cancel katanya kejauhan dan dana akan d refund tp kenapa lama bnr refund nya . Sdngkan saya sendiri jg butuh dan akan memesan kembali ... Tp refund terlalu lama dan blm masuk jg refund nya ..
Pengguna Google,2,2023-10-29 06:45:40,Biasanya pesanan selalu diantar ke alamat yang sama tapi tiba tiba dibatalkan karena alasan alamat di luar area?? padahal sebelumnya bisa bisa aja kok
Pengguna Google,1,2023-11-04 11:51:21,"kecewa si ama sistem nya padahal pembayaran udh lunas,di aplikasi juga di proses,terus udah ada estimasi sampenya,nah kenapa saya pesen jam 15.45 estimasi sampe jam 18.59,ydh gamasalh mungkin antri tapi pas udh jam 18.50 ada nontif di batalin kan ga lucu yang udah nunggu lama,jadi saran tolong di perbaiki kasian costumer yang nunggu lama di batalin sekian."
Pengguna Google,1,2022-02-07 01:41:12,"Orderan saya cancel udh bayar lewat shopeepay tp uangnya blm dibalikin jg, saya komplain via telepon blgny uangnya akan ditransfer tp blm ditransfer2 jg,, d email ga ada balesan lg, uang blm jg dikembalikaan, parah"
Pengguna Google,3,2020-07-23 05:16:28,Aplikasi ny bagus cuman kenapa ketika saya pesan barang ada kadang barang tidak tersedia dan di cancel Untuk status pengembalian dana sangat lama team toko pun tidak mau rugi padahal it hak saya.
Pengguna Google,3,2022-09-18 06:13:06,Selamat siang kepada pihak indomaret  .. saya awal pesanan buat beli produk ..trus di batalkan karrna saya salah kode pos aja .. akhir nya saya di batalkan . Setelah saya beli hri ini di batalkan dan saya tarik ke rek saya kenapa blm masuk2 ke rek saya.. knapa ya proses nya lama banget .. ini dri jam 12..30 duit nya blm masuk2 jga ?? Giliran beli mah cepat dan top up giliran di narik ke rek sndri proses nya lama banget gak seperti aplikasi sebelah nya?? Klau kita di batalkan gak ampe berhari2 ?
Pengguna Google,1,2022-03-22 08:20:33,Aplikasi aneh banyak harga diskon tapi gak bisa dibeli. Udh dibeli semua sama karyawan lu itu mah. Jadi percuma ada aplikasi dan Adain promo karena udh duluan dinikmati karyawan lu !!!
Pengguna Google,1,2025-02-06 06:10:24,Mending gausah dowload ini karyawan nya banyak yang ngeluh gamau anter karna alesan jauh. Mending dowload aja alfamart terutama indomaret yang di Indomaret H. Batong cilandak itu bener bener karyawannya batalin 10 pesanan yang saya buat dan saya gabisa pesen ke toko lain karna apl nya ngarahin ke toko itu aja dan cs gabisa pilih toko lain selain itu
Pengguna Google,1,2023-02-17 14:44:01,"Saya mau komplain INDOMARET CIPADU JAYA Orderan KLIK INDOMARET Barang tidak ada kasir ga bisa kasih solusi saya kecewa kasir ga sopan, katanya ga bisa cancel jadi gimana uang saya, saya mau uang saya balik secepatnya. Kasih tau kasirnya yang sopan sama customer nya"
Pengguna Google,1,2020-09-12 10:24:13,"Jelek,, diperbaiki dng biar lokasinya bisa ditandai otomatis, dari tadi saya tandai lokasi susah amat,, eeh begitu ditandai nomornya yg di bilang valid padahal udah benar,,, msih bagus pake apk alfamart"
Pengguna Google,5,2020-03-04 10:35:01,Dimudahin banget gak pake antri antri ..pramuniaga di indomaret yg kirim barang di wilayah saya cekatan dan responsif kalau barang gak ada mereka kontak kita Cuman kenapa barang2 nya gak sekomplit ditoko langsung ya .. semoga bs diperbaharui stokis nya dilayanan menu yg ditampilkan di klik indomaret
Pengguna Google,1,2022-08-23 09:02:56,"Saya baru download aplikasi ini sudah buat akun lalu masuk ke aplikasi suruh buat alamatnya tpi gk bisa masukin alamat terus katanya tidak ada fitur apa gtu di hp aku ,padahal ini aku pakai hp android terbaru .hp pun Bru beli blum ada 2 bln ."
Pengguna Google,3,2023-11-11 03:30:32,Kenapa kalo mesen di klik tuh lama ngirim nya dan harus ada minim buat ga make ongkir. Ga kaya toko Merah gercep pesenan di Terima langsung kirim ga nunggu lama
Pengguna Google,3,2020-10-26 18:12:31,"Sudah di coba di semua transaksi belanja tapi masih belum bisa, selelau vocher tdk valid, tali ketika di toko bisa bisa saja."
Pengguna Google,5,2020-12-15 09:28:36,"Saran mohon ada menu di katagori yang sedang promo agar lebih mudah saat melihatnya , atau status kataloc promo bisa langsng di klik untuk langsung di beli , tidak harus balik untuk di pencarian 😊 terima kasih 🙏"
Pengguna Google,1,2019-01-16 05:32:33,"aplikasi sampah sudah pesan kirain bisa diantar malah suruh ambil belum lagi kena biaya 5rb klu mau antar yg katanya free shipping daerah jabodetabek. saya minta duitnya dibalikin ke isaku saya mau saya ambil sekalian dan hapus semua aplikasi indomaret. aplikasi sampah. semoga yang baca mikir"" sebelum download dan 1 lagi tidak semua indomaret terdaftar jadi belum tentu indomaret dekat rumah bisa dijadiin tempat ambil. untuk indomaret KODE TS9M KELAPA GADING"
Pengguna Google,3,2022-10-21 05:08:58,"Tolong update kode barang di perjelas lagi , sedikit membingungkan rasanya ketika jelas² kode terdapat di komputer toko tapi di aplikasi ini tidak dapat dicari dari kode barang yg di maksud , dan malah mengarah kan lebarang lain yang tidak di cari , ini aplikasinya yang kurang update kode produk atau memang kode produk tidak berlaku ? Soalnya di komputer kode masih ada dan berlaku ? Tolong penjelasan dan perbaikan nya ya ..."
Pengguna Google,1,2022-06-15 05:01:01,"Gak tau lah kenapa reting nya tinggi, ini app sering eror, minta ulang konfirmasi alamat terus²an, pas mau cekout malah balik ke halaman depan, gak jels ni aplikasi, Edit: sering ngasih notif gak jelas yang ganggu"
Pengguna Google,1,2021-12-18 07:59:24,"Sudah bayar di indomartnya, bisa dibayar, giliran mau ambil barang, pegawainya bilang gak bisa kak, karena komputer blm di upgrade, disuruh dibatalkan lewat aplikasi, dilihat diaplikasi yg ada tinggal konfirmasi terima pesanan, saya suruh batalkan dr komputer pegawainya katanya gk bisa, padahal bayarnya bisa, lalu disuruh nunggu kepala toko yg berjam jam. apakah aplikasi ini tidak bida digunakan di semua indomart? Apakah hanya indomart tertentu saja? Tolong perjelasannya"
Pengguna Google,1,2022-02-03 07:15:18,"Aplikasi gak jelas barang udh di cancel masuk saldo klik, malah gak bisa digunain, padahal blm aktivasi apa"" tapi disuruh masukin pin , kapok deh belanja disini lagi"
Pengguna Google,4,2024-01-27 18:46:17,"Sangat membantu untuk yg mager atau lg tak sempat belanja ke toko offline cm aplikasinya lebih lemooooottt dibandingin sama aplikasi toko sebelah a***gift, Semoga bisa diperbaiki"
Pengguna Google,1,2021-12-28 02:23:36,"Jengkel marah kesuhhhhh... Kek mana lah.. Vocer di gunakan mulai jam 9, giliran udah jam 9 masukin vocer suruh nunggu 5 menit... Habis lima menit... Passsss jam 9.05 vocer tidak bisa di gunakan... Telekk... Kenapa makin buruk lah app nya.. Tolong dong perbaikin."
Pengguna Google,1,2022-01-26 03:56:33,"Di aplikasi stok barang ada, di real dibilang kosong. Nih disembunyiin apa emang gak ada beneran sih barangnya.. Di update deh stok nya biar gak ngrepotin konsumen, jauh2 mau ambil barang ternyata zonk!"
Pengguna Google,1,2021-02-24 15:39:09,"Sediiihh pake banget udah belanja di klik, terus ke refund, dari proses refund sampe dana masuk harus nunggu 14 hari, kalo udah masuk dananya kemudian tarik rekening harus nunggu 2 hari lagi. Ampuuunnn nggak mau lagi transaksi pake klik.."
Pengguna Google,1,2019-06-22 10:07:25,sayang sekali beberapa kali saya login tapi tetap aja gak bisa tolong dong buat operator servis klik indomaret perbaiki lagi server nyya padahala saya sangat bersemangat sekali ingin mencoba aplikasi ini terima kasih....
Pengguna Google,1,2022-03-03 17:21:32,Belanja pke aplikasi klik Indomaret.Sudah di bayar pas mau ambil blanjaan barang tidak tersedia.barang tidak ada uang juga tidak kembali.sangat sangat kecewa sampai sekarang tidak ada tanggapan sudah komplen dikasir jg aplikasi tidak ada respon
Pengguna Google,1,2022-08-24 14:07:41,"Makin sini makin gajelas makin jelek aja aplikasi ni, susah banget hapus voucher malah bulak balik kesitu kesitu lagi udh logout barang yang di hapus ada lagi ada lagi di keranjang padahal udah di perbaharui, makin jelek si pindah ke si merah aja dehh bye bye"
Pengguna Google,1,2021-11-24 06:02:15,Mending hapus saja aplikasi nya .kagak bisa di pakai. Reset kode sms email gak di kirim2 sampai 1tahun . gak modal kalah sama alfa. Mana kasir jutek2 di tanya apa bisa top up gopay. Ga bisa ...ketus banget jawab nya .
Pengguna Google,4,2021-10-01 09:34:02,"Menu penacarian barang belanja kurang sensitif,, kadang harus menyebutkan produk tertentu agar bisa menemukan barang yang di inginkan,, gk kaya punyae SI MERAH"
Pengguna Google,5,2022-03-12 11:23:11,"Aplikasi lumayan bagus, standar sih, pengiriman cepat, cuma saran sediakan juga minyak goreng dunk di klik Indomaret untuk memudahkan kami yg belanja online"
Pengguna Google,3,2022-09-25 01:24:18,"Aplikasinya bagus,tapi tolong di perbarui untuk bug nya min, Ketika melakukan pembayaran sering reload total pembayaran,,"
Pengguna Google,5,2020-03-31 06:38:24,"Selalu up to date.... Yg punya kendala sebaiknya pilih Indomaret yg plg dekat dgn anda, dan minta no tlp aktif disana... Sy pesan online tdk pernah lebih sejam sdh ada. Padahal saya pake COD."
Pengguna Google,1,2020-10-02 09:51:38,"Sepertinya Klik Indomaret blm siap masuk ke segmen pesan Antar Food. Pesanan sudah lebih dr satu jam tidak sampai. Telpon ke call centernya hanya diberikan nomor toko penerima, sedangkan nomor tokonya tidak bisa dihubungi. Kecewa"
Pengguna Google,5,2020-03-10 03:49:55,"Sudah sampe pesanannya mohon ditinggatkan lg untuk status pembayarannya agar tidak terjadi hal sperti ini lg 🙏🙏 trima kasih sudah tanggap jg dalam menghadapi complain, smoga kdepannya bs lebih baik lg, karna apabila sya puas sya akan tetap jd langganan tetap klikindomaret."
Pengguna Google,1,2022-03-04 16:42:57,"buset, blnja min 100rb baru free ongkir,, mending di tetAnggA sebelAh belanja 50rebu pun free ongkir, tp malah bikin kita'nya yg ngerti sendiri kasih buat ongkir.. blom lagi disini harganya lebih mahal di banding toko sebelah,, vouchernya pun bisa di pake tanpa min order.."
Pengguna Google,3,2021-10-05 08:45:41,Dh sering belanja online tapi ada saja yg tidak bertanggung jawab apa salahnya konfirmasi sebelum jam pengambilan barang jika barang kosong eh malah ngomel2 jadi sekarang belanja langsung saja
Pengguna Google,1,2021-12-15 00:14:41,"Admin kenapa saya berbelanja 1 akun 2x TRX yg satu di struk yg satunya lagi direfound ya????, kalau memang tokonya takut bangkrut gara gara belanjanya item promo ya mending engga usah ngadain promo dong!!!"
Pengguna Google,4,2022-10-08 10:24:01,"Pas mesen di kategori food, pencet kembali, kembali nya malah langsung ke menu home, abis masukin makanan ke keranjang juga kembali ke menu home, bukan ke menu pilihan makanan Hmn jadi ribet"
Pengguna Google,5,2023-12-03 14:17:54,Bagus Dan Sangat Terbantu.. Penggunaan sangat mudah... Hanya Setiap Pesanan Selalu Dari Indomaret Yang Jauh... Padahal Ada Yang Lebih Dekat.. Kasihan Drivernya...
Pengguna Google,1,2022-02-25 10:00:40,"Mesen gas lewat sini pake yang reguler dri jam 11 sampe jam 12 batas waktunya tapi sampe jam 5 sore pun belum diantar antar ga ada kabar lebih lanjut, tolong diperbaiki lagi sistemnya biar sama sama enak"
Pengguna Google,5,2022-11-23 04:15:42,"Suka belanja di indomaret,kurirnya ramah trs klu ada komplen cepet banget d tanggapi kdng brang yg di kirim kurang tp cepat2 di hantar lagi,semoga ttp amanah dan sukses terus indomaret"
Pengguna Google,1,2023-02-01 13:12:11,"Aplikasi gak guna sama sekali, masukin produk ke keranjang, udah bbrp kali masih tetep kosong aja, udah pke wifi,beli kuota segala,eh yang eror aplikasinya😒😒 abis2in kuota aja😒😒😒 apalagi pas atur alamat, eh loading sendiri abis itu belum ada alamat yang terpilih, GA JELASSSS😒😒😒😒😒"
Pengguna Google,1,2022-11-27 03:25:57,Sering di cancel secara sepihak ... Pengembalian dananya lamanya bukan main kalo nggak dikejar kejar mungkin nggak akan dikembalikan ... Saya kapok pake klik indomaret padahal saya pelanggan setia klik indomaret sejak 2020 tiap bulan langganan beli... Customer servicenya nya nggak fast respons...Udah kita putus hubungan ....
Pengguna Google,1,2019-02-24 09:08:49,"dari pengalaman sy,tdk puas dg belanja via klik indomart krn saat kita sdh membyr,ternyt stok brng hbs,jd repot deh.mendingan belanja langsung ke tokonya sj.lagian hny indomart tertentu sj utk kita ambil brng.kl diantar pihak toko ada ongkirnya 5000."
Pengguna Google,2,2023-05-24 14:45:46,"Sebenernya apk ini ngebantu banget buat orang2 yg ga sempat belanja keluar. Tapi kok pelayanan dari pihak toko nya sembarangan banget, order 3x roti tawar selalu dikasih yg expired nya tinggal besok, dipikir aja makan roti tawar yg isinya lumayan banyak dalam waktu sehari, akhirnya kebuang sia2, dan pesan mie instan selalu dikasih yg sudah remuk isinya udah lagi pasti ada aja barang yg ketinggalan ga dikirim, kayak sengaja bikin customer kapok pesan lewat online.Keterlaluan sih yg siapin barang!"
Pengguna Google,1,2021-02-26 00:55:58,"Pesan di klik indomaret sudah bayar, malah dicancle sepihak. Alhasil uangnya tertahan, enak banget ya nahan uang orang. Mana uangnya lumayan. Balikin uang gue"
Pengguna Google,1,2020-04-04 06:54:55,"Saya beli barang tapi stocknya katanya ga ada, sudah di transfer tapi masih belum di kembalikan dana nya, katanya menunggu 3-7 hari, tapi sudah lebih dari waktu tersebut belum di transfer pihak yg bersangkutan, mohon tanggung jawab nya !"
Pengguna Google,5,2021-04-08 14:45:00,Aplikasi ini sangat membantu sekali. Kita gk repot lagi untuk belanja di toko indomaret. Ditambah kurirnya juga ramah banget
Pengguna Google,1,2020-04-04 10:58:06,"Beberapa minggu lalu pertama kali nya saya berbelanja di klik indomaret...saya beli biskuit 2 dan dikasihnya biskuit yg sdh remuk dua2nya,sy masih tdk permasalahkan itu sy pikir wajar saja mungkin krn kurang hati2 tapi pas saya makan rasanya sdh tidak enak lalu sy lihat expired date nya ternyata ED november 2019...saya sangat kecewa sekali krn trnyata klik indomart menjual barang yg sdh lwt expired date nya...kapok belanjda dg klik indomaret."
Pengguna Google,1,2022-02-28 11:45:06,"Awalnya saya pesan minyak goreng yang tersedia di klik indomaret, kemudian saya bayar dan hendak mengambil ke toko ternyata di toko stok tidak tersedia sudah jauh2 datang ke toko dan buang2 waktu dan pengembalian dana pun tanpa konfirmasi dr tgl 25.02.2022 sampai sekarang pun dana saya belum masuk ke saldo klik indomaret maupun ke akulaku tolong perbaiki pelayanan nya!! Baru saya perbaiki penilaian nya."
Pengguna Google,1,2020-04-29 07:27:09,"pesen barang niatnya biar ga repot, udh pilih yang expres dengan jaminan 1 jam dtg. sampe akhrinya nelfon call center, baru dihubungi sm tokonya 2 jam kemudian. Bilang bentar lagi mau dianter, tp ga sampe2. HADEEEH jgn janjiin express deh kalo gabisa janji, jangan bikin aplikasi deh kalo ga terintegrasi. masa harus telfon call center dulu 🙄"
Pengguna Google,1,2020-05-08 11:12:45,sering banyak promo murah. tapi dibatalkan sepihak. alasan salah harga. saldo mengendap .. layanan customer servis jg susah dihubungi slow response. management nya masih sngt buruk.
